Versión de firmware: v10.0
Time(ms), Yaw(º), Pitch(º), Roll(º), AccX(mg), AccY(mg), AccZ(mg)
2387,-9.20, 5.23, 0.76, -64.02, -48.01, 984.04;
2395,-9.22, 5.23, 0.76, -55.29, -44.62, 995.68;
2403,-9.24, 5.23, 0.76, -62.56, -43.65, 1009.26;
2410,-9.26, 5.22, 0.75, -57.23, -52.86, 1005.38;
2418,-9.28, 5.22, 0.74, -64.02, -43.65, 985.01;
2426,-9.30, 5.23, 0.73, -65.47, -45.59, 998.10;
2434,-9.32, 5.23, 0.72, -62.56, -56.74, 986.46;
2442,-9.35, 5.23, 0.71, -64.99, -54.80, 985.98;
2450,-9.38, 5.23, 0.70, -65.47, -48.50, 989.86;
2458,-9.40, 5.22, 0.70, -64.50, -47.53, 984.04;
2466,-9.43, 5.22, 0.70, -60.62, -50.92, 992.28;
2473,-9.45, 5.22, 0.69, -61.11, -51.89, 998.10;
2481,-9.47, 5.21, 0.69, -57.23, -50.92, 990.83;
2489,-9.49, 5.21, 0.69, -64.50, -44.13, 990.83;
2497,-9.51, 5.21, 0.69, -63.05, -43.16, 989.86;
2505,-9.52, 5.20, 0.69, -59.17, -46.07, 997.13;
2513,-9.54, 5.20, 0.69, -58.20, -48.50, 989.37;
2521,-9.56, 5.20, 0.69, -62.56, -43.16, 994.71;
2529,-9.58, 5.20, 0.69, -61.59, -48.50, 992.77;
2537,-9.61, 5.20, 0.68, -63.05, -52.86, 989.37;
2544,-9.64, 5.19, 0.68, -64.02, -56.26, 995.19;
2552,-9.65, 5.19, 0.68, -64.99, -48.01, 994.71;
2560,-9.66, 5.19, 0.68, -67.41, -49.47, 987.43;
2568,-9.67, 5.19, 0.68, -66.93, -45.10, 985.01;
2576,-9.69, 5.19, 0.67, -66.93, -50.92, 990.83;
2584,-9.71, 5.19, 0.67, -63.53, -43.16, 986.95;
2592,-9.73, 5.19, 0.67, -65.96, -44.13, 989.37;
2600,-9.73, 5.19, 0.67, -64.99, -48.01, 992.28;
2607,-9.74, 5.19, 0.66, -67.41, -48.98, 994.71;
2616,-9.75, 5.19, 0.66, -61.11, -46.56, 997.62;
2623,-9.76, 5.18, 0.66, -62.56, -53.35, 995.19;
2631,-9.78, 5.19, 0.66, -67.90, -42.19, 993.74;
2639,-9.80, 5.18, 0.65, -63.53, -46.56, 990.34;
2647,-9.82, 5.18, 0.65, -62.08, -50.92, 990.34;
2655,-9.84, 5.18, 0.65, -61.59, -45.59, 988.89;
2663,-9.86, 5.18, 0.65, -60.62, -42.68, 987.43;
2671,-9.87, 5.18, 0.64, -64.50, -51.41, 992.28;
2679,-9.89, 5.18, 0.64, -65.47, -48.01, 991.80;
2686,-9.90, 5.18, 0.64, -63.05, -46.07, 991.31;
2694,-9.91, 5.18, 0.63, -64.99, -53.35, 993.25;
2702,-9.93, 5.18, 0.63, -64.50, -48.98, 994.22;
2710,-9.94, 5.17, 0.63, -63.53, -49.47, 990.34;
2718,-9.96, 5.17, 0.62, -61.59, -45.10, 991.31;
2726,-9.97, 5.17, 0.62, -66.93, -48.98, 990.83;
2734,-9.99, 5.17, 0.62, -61.11, -49.95, 989.86;
2742,-10.00, 5.17, 0.61, -65.96, -45.59, 989.37;
2750,-10.02, 5.17, 0.61, -57.71, -47.53, 987.92;
2757,-10.03, 5.17, 0.61, -64.02, -45.10, 990.83;
2765,-10.05, 5.17, 0.61, -61.59, -48.98, 988.40;
2773,-10.06, 5.17, 0.61, -57.71, -51.89, 991.80;
2781,-10.07, 5.17, 0.60, -54.80, -48.98, 987.92;
2789,-10.08, 5.17, 0.60, -65.47, -47.04, 994.71;
2797,-10.09, 5.16, 0.60, -57.23, -45.10, 990.83;
2805,-10.11, 5.16, 0.60, -67.90, -47.53, 993.25;
2813,-10.13, 5.16, 0.59, -64.02, -46.07, 990.34;
2821,-10.15, 5.16, 0.60, -64.99, -45.10, 986.95;
2829,-10.16, 5.15, 0.60, -62.56, -44.62, 991.80;
2836,-10.17, 5.15, 0.60, -66.44, -46.56, 992.77;
2844,-10.18, 5.15, 0.59, -61.11, -52.86, 988.89;
2852,-10.20, 5.15, 0.59, -56.74, -48.01, 996.16;
2860,-10.22, 5.14, 0.59, -61.11, -47.04, 991.31;
2868,-10.22, 5.14, 0.59, -65.47, -43.16, 989.86;
2876,-10.23, 5.14, 0.59, -61.11, -46.07, 990.83;
