Versión de firmware: v10.0
Time(ms), Yaw(º), Pitch(º), Roll(º), AccX(mg), AccY(mg), AccZ(mg)
2072,27.50, 3.20, 1.72, -71.78, -28.61, 978.70;
2079,27.33, 3.17, 1.80, -32.49, -472.38, 1148.45;
2087,27.19, 3.18, 1.79, -84.87, -161.02, 1017.02;
2095,27.04, 3.18, 1.78, -73.72, -36.37, 990.34;
2103,26.89, 3.19, 1.77, -70.32, -50.44, 989.86;
2111,26.74, 3.19, 1.77, -69.84, -50.92, 984.04;
2119,26.59, 3.20, 1.77, -67.90, -39.77, 990.34;
2127,26.44, 3.20, 1.78, -66.93, -41.22, 993.25;
2135,26.30, 3.20, 1.79, -64.02, -69.84, 965.12;
2142,26.15, 3.21, 1.84, -83.42, 80.02, 1012.17;
2150,26.00, 3.22, 1.86, -69.35, -48.98, 999.07;
2158,25.86, 3.22, 1.89, -61.59, -197.39, 896.74;
2166,25.68, 3.20, 2.09, 77.60, -1055.82, 241.52;
2174,25.52, 3.20, 2.25, -47.53, -269.17, 1003.44;
2182,25.39, 3.20, 2.36, -131.92, 344.34, 1031.57;
2190,25.25, 3.21, 2.38, -72.26, -5.82, 994.71;
2198,25.12, 3.21, 2.38, -65.47, -31.04, 997.13;
2206,24.98, 3.22, 2.40, -69.84, -20.85, 982.10;
2213,24.84, 3.23, 2.40, -72.26, -22.31, 993.25;
2221,24.70, 3.23, 2.40, -66.44, -28.61, 987.43;
2229,24.57, 3.24, 2.41, -70.81, -36.86, 992.28;
2237,24.43, 3.25, 2.41, -75.17, -48.50, 991.80;
2245,24.29, 3.25, 2.42, -70.32, -26.67, 982.58;
2253,24.15, 3.26, 2.43, -71.78, -26.67, 990.34;
2261,24.02, 3.27, 2.45, -74.20, -14.55, 993.25;
2269,23.88, 3.27, 2.45, -70.81, -10.67, 1002.95;
2277,23.75, 3.28, 2.45, -65.96, -21.82, 987.92;
2285,23.61, 3.29, 2.45, -73.72, -26.67, 992.77;
2292,23.47, 3.30, 2.45, -67.90, -27.16, 994.71;
2300,23.33, 3.31, 2.44, -68.38, -24.25, 989.37;
2308,23.19, 3.31, 2.44, -69.35, -5.33, 989.86;
2317,23.06, 3.32, 2.44, -70.81, -23.76, 991.80;
2324,22.93, 3.33, 2.43, -70.32, -23.28, 995.68;
2332,22.81, 3.33, 2.43, -71.78, -23.28, 988.40;
2340,22.68, 3.34, 2.42, -72.26, -24.25, 995.68;
2348,22.56, 3.35, 2.41, -68.38, -18.43, 994.22;
2355,22.43, 3.36, 2.40, -67.41, -25.70, 992.28;
2363,22.30, 3.36, 2.39, -73.72, -28.61, 986.95;
2371,22.17, 3.37, 2.39, -64.50, -23.76, 987.92;
2379,22.04, 3.38, 2.38, -70.81, -27.16, 987.92;
2387,21.91, 3.38, 2.37, -67.41, -27.64, 991.80;
2395,21.79, 3.39, 2.36, -70.32, -28.13, 995.19;
2403,21.66, 3.40, 2.35, -68.87, -30.07, 992.77;
2411,21.54, 3.40, 2.35, -66.44, -28.13, 992.28;
2419,21.42, 3.41, 2.34, -68.87, -28.61, 993.74;
2427,21.30, 3.42, 2.34, -70.32, -24.25, 990.34;
2434,21.17, 3.42, 2.33, -69.84, -27.16, 994.22;
2442,21.04, 3.43, 2.33, -68.87, -22.31, 992.77;
2450,20.92, 3.43, 2.33, -64.50, -25.22, 992.77;
2458,20.78, 3.44, 2.32, -70.81, -28.61, 991.31;
2466,20.65, 3.45, 2.32, -66.44, -28.61, 989.86;
2474,20.53, 3.45, 2.31, -68.38, -27.16, 987.43;
2482,20.42, 3.46, 2.31, -72.26, -24.25, 989.86;
2490,20.30, 3.47, 2.30, -74.20, -23.76, 990.34;
2498,20.18, 3.48, 2.30, -69.84, -23.28, 986.95;
2505,20.07, 3.48, 2.29, -73.72, -29.58, 996.16;
2513,19.95, 3.49, 2.28, -70.32, -25.70, 992.77;
2521,19.83, 3.50, 2.28, -68.38, -24.25, 991.80;
2529,19.71, 3.51, 2.27, -68.87, -28.13, 989.86;
2537,19.58, 3.52, 2.26, -65.96, -26.19, 988.40;
